elapsed_time,feedback_sound_level,norm_roi_activation,roi_activation,meditation_quality_count,current_sample_len
2.991811791085638,0.0,0.0003482608509789703,0.028641608603789698,0.0,24.0
3.055783666088246,0.0,0.00038477918155443676,0.033306283829686596,0.0,39.0
3.1223448750097305,0.0013293633868154478,0.00041107056590706126,0.03666461832394228,1.0,36.0
3.174393541063182,0.00515610504688966,0.0004410289681970363,0.04049135998401649,1.0,27.0
3.235121666104533,0.009667994899918986,0.00047635118832895065,0.04500324983704582,1.0,12.0
3.299531333032064,0.015560937512266428,0.0005224852525367282,0.05089619244939326,1.0,45.0
3.3495615411084145,0.022202249758315404,0.0005744780761120239,0.057537504695442235,1.0,30.0
3.4362119580619037,0.02770506841499168,0.0006175579779422119,0.06304032335211851,1.0,45.0
3.5083635830087587,0.032579723454108075,0.0006557201769247978,0.0679149783912349,1.0,30.0
3.5809935830766335,0.03791308757897108,0.0006974734705109835,0.07324834251609791,1.0,48.0
3.626765208085999,0.0440925141239254,0.0007458503307225248,0.07942776906105223,2.0,21.0
3.670208250056021,0.0469491831345073,0.0007682143278329695,0.08228443807163413,2.0,21.0
3.7106106660794467,0.04898249317228763,0.0007841324967356714,0.08431774810941446,2.0,15.0
3.7828257910441607,0.04819341886431178,0.0007779550727925653,0.08352867380143861,2.0,48.0
3.8556927910540253,0.04852577835793123,0.0007805570146792175,0.08386103329505806,2.0,34.0
3.932839041110128,0.051694437812591545,0.0008053634905521682,0.08702969274971838,2.0,26.0
4.013637208030559,0.054881676619982306,0.0008303154185545881,0.09021693155710914,2.0,51.0
4.082171125104651,0.05045891294054279,0.0007956909402615931,0.08579416787766962,2.0,39.0
4.1221997500397265,0.04603983656101976,0.0007610953287236797,0.08137509149814659,2.0,12.0
4.195865291054361,0.04577185921642396,0.0007589974151964194,0.08110711415355079,2.0,45.0
4.2592816250398755,0.04521055255454558,0.000754603115220531,0.08054580749167241,2.0,33.0
4.301342625054531,0.04287251265087147,0.0007362993084245098,0.0782077675879983,1.0,21.0
4.379978041048162,0.0363683795461648,0.0006853804188293948,0.07170363448329163,1.0,36.0
4.464634541072883,0.04168458444846272,0.0007269993780553723,0.07701983938558955,1.0,45.0
4.532633333001286,0.04698536700696963,0.0007684976004193961,0.08232062194409646,2.0,30.0
4.615034541115165,0.04218031905319772,0.0007308803342413263,0.07751557399032455,1.0,51.0
4.678916458040476,0.03246736613205699,0.0006548405654555027,0.06780262106918382,1.0,30.0
4.803594541037455,0.0337738714878414,0.000665068800470938,0.06910912642496823,1.0,66.0
4.862613541074097,0.03675302020858917,0.0006883916541636786,0.072088275145716,1.0,30.0
4.894753875094466,0.03321860455047672,0.0006607217836703393,0.06855385948760355,1.0,15.0
4.941442583105527,0.030247465626300485,0.0006374616362507853,0.06558272056342732,1.0,18.0
4.984012208064087,0.031026314435790167,0.0006435590078609993,0.066361569372917,1.0,33.0
5.047093166038394,0.03587967291023872,0.0006815544824842248,0.07121492784736555,1.0,18.0
5.104272333090194,0.030562107091161334,0.0006399248690526634,0.06589736202828816,1.0,30.0
5.183015625108965,0.024819216136980286,0.0005949655138634036,0.06015447107410712,1.0,51.0
5.260484708007425,0.024953612560774517,0.0005960176627900921,0.06028886749790135,1.0,24.0
5.322225458105095,0.023532260453396348,0.0005848903273149001,0.05886751539052318,1.0,45.0
5.3746957500698045,0.022151441614735715,0.0005740803145330681,0.057486696551862546,1.0,28.0
5.43871904106345,0.024926606851163817,0.0005958062432628519,0.06026186178829065,1.0,32.0
5.5000287080183625,0.027779624488493374,0.0006181416548771951,0.0631148794256202,1.0,27.0
5.556276625022292,0.0242609010465712,0.0005905946339951465,0.05959615598369803,1.0,24.0
5.609492333023809,0.021091181575417714,0.0005657798595738856,0.056426436512544545,1.0,39.0
5.653769958065823,0.02232170234600883,0.0005754132342686445,0.05765695728313566,1.0,18.0
5.704935125075281,0.02893971503694845,0.00062722365267862,0.06427496997407528,1.0,30.0
5.7623220410896465,0.03551340768303532,0.0006786871028709442,0.07084866262016215,1.0,21.0
5.80708829103969,0.040106763834844586,0.0007146470980001593,0.07544201877197142,1.0,30.0
5.91312133311294,0.050149715883538934,0.0007932703300810725,0.08548497082066576,2.0,51.0
6.038805875112303,0.06293008624315577,0.0008933239816361265,0.0982653411802826,2.0,45.0
6.1767985000042245,0.0640271132654558,0.0009019122741775155,0.09936236820258264,2.0,84.0
6.268793041002937,0.0729731950201043,0.0009719484406951077,0.10830844995723113,2.0,48.0
6.303132125060074,0.087068798548692,0.0010822986546735534,0.12240405348581883,2.0,27.0
6.356943208025768,0.09418487311334858,0.001138008248753993,0.1295201280504754,2.0,27.0
6.427904750104062,0.09579731256207982,0.0011506315491918852,0.13113256749920665,2.0,33.0
6.491357708000578,0.09646906941261243,0.0011558905302669004,0.13180432434973927,2.0,21.0
6.582860250025988,0.09935671300946675,0.0011784970180387857,0.13469196794659358,2.0,48.0
6.639277791022323,0.0945101973094549,0.0011405551134256535,0.12984545224658173,2.0,42.0
6.686814875109121,0.08799744711664574,0.0010895687632557533,0.12333270205377257,2.0,15.0
6.753277000039816,0.08503219341788591,0.0010663546894848156,0.12036744835501274,2.0,36.0
6.789630166022107,0.09265240570496736,0.0011260110252163918,0.1279876606420942,2.0,15.0
6.835450083017349,0.09015368050509698,0.001106449261867997,0.1254889354422238,2.0,30.0
6.880648916005157,0.07999636209381447,0.0010269306901474619,0.1153316170309413,2.0,24.0
6.919047958101146,0.07354776026123029,0.000976446538075205,0.10888301519835712,2.0,24.0
7.0035449580755085,0.07383899086996354,0.0009787264943697765,0.10917424580709037,2.0,30.0
7.070463291020133,0.0750044938044364,0.0009878508641032711,0.11033974874156323,2.0,48.0
7.173814083100297,0.06785950415269139,0.0009319149025571932,0.10319475908981822,2.0,54.0
7.228901958093047,0.07027230160367269,0.0009508039635656445,0.10560755654079952,2.0,27.0
7.286969583015889,0.07287010848512733,0.000971141407412004,0.10820536342225416,2.0,24.0
7.368466500076465,0.07158306695599337,0.0009610655488046706,0.1069183218931202,2.0,45.0
7.418621541000903,0.07414092812462135,0.0009810902697549155,0.10947618306174818,2.0,30.0
7.494610875030048,0.07446148086637396,0.000983599780154526,0.10979673580350079,2.0,33.0
7.591460041003302,0.07361563972019516,0.0009769779458156627,0.108950894657322,2.0,51.0
7.660960833076388,0.08566168152297549,0.0010712827613444304,0.12099693646010232,2.0,36.0
7.737775458022952,0.0917270322602225,0.0011187665565825754,0.12706228719734933,2.0,42.0
7.817094000056386,0.08608517938541888,0.0010745981979374973,0.1214204343225457,2.0,24.0
7.874655208084732,0.08757104053059234,0.0010862305551458714,0.12290629546771917,2.0,45.0
7.9509302080841735,0.09322304541451218,0.0011304783907978059,0.128558300351639,2.0,19.0
8.026321375044063,0.09642793453466433,0.001155568497756952,0.13176318947179116,2.0,59.0
8.103457041084766,0.08939765565384084,0.0011005305721191023,0.12473291059096767,2.0,39.0
8.19678587501403,0.07338341910733624,0.000975159960919364,0.10871867404446307,2.0,33.0
8.248476500040852,0.06810035348759852,0.0009338004391069171,0.10343560842472535,2.0,39.0
8.298981958068907,0.07041994470819804,0.0009519598167466574,0.10575519964532487,2.0,27.0
8.369583333027549,0.056015487937447594,0.0008391916842100264,0.09135074287457443,2.0,36.0
8.422041875077412,0.04549320543165755,0.0007568159190502975,0.08082846036878438,2.0,21.0
8.492398583097383,0.051127270928543966,0.0008009233126705185,0.0864625258656708,2.0,45.0
8.544186000013724,0.05530197693058113,0.0008336058224820057,0.09063723186770796,2.0,15.0
8.61389612511266,0.04825792093498797,0.0007784600399822804,0.0835931758721148,2.0,45.0
8.668961083050817,0.04720262798180404,0.0007701984708371485,0.08253788291893087,2.0,25.0
8.716927416040562,0.06090846343767821,0.0008774973085379717,0.09624371837480504,2.0,26.0
8.83439925010316,0.07231096808685612,0.0009667640664582745,0.10764622302398295,2.0,54.0
8.90673016605433,0.07443948898575413,0.0009834276123770155,0.10977474392288096,2.0,45.0
8.975522333057597,0.0837631843923471,0.0010564200018905756,0.11909843932947393,2.0,36.0
9.020620708004571,0.1009212924792266,0.0011907456371861762,0.13625654741635343,2.0,21.0
9.093207041034475,0.10881442595013172,0.0012525385902660703,0.14414968088725855,2.0,42.0
9.15223083307501,0.10589268867113258,0.0012296651933751562,0.1412279436082594,2.0,15.0
9.201415458112024,0.11011587927460958,0.0012627272744574086,0.14545113421173642,2.0,39.0
9.278211500030011,0.12689957661567122,0.0013941217613397442,0.16223483155279805,2.0,39.0
9.33598354109563,0.1327643666598545,0.0014400354276117642,0.16809962159698133,2.0,24.0
9.400196750066243,0.11854252340041074,0.0013286969209870127,0.15387777833753757,2.0,39.0
9.480336750042625,0.1114750565290793,0.0012733678618264545,0.14681031146620613,2.0,33.0
9.53618125000503,0.11177209464363638,0.0012756932833264739,0.1471073495807632,2.0,33.0
9.60291216603946,0.09845822918325192,0.0011714630600902739,0.13379348412037875,2.0,39.0
9.669482166063972,0.08035315426729668,0.0010297239080901874,0.11568840920442351,2.0,15.0
9.770669583114795,0.07827910761347637,0.0010134868245494813,0.1136143625506032,2.0,51.0
9.823268666048534,0.08341204143078759,0.0010536710099182539,0.11874729636791442,2.0,45.0
9.875830833101645,0.07731126293940532,0.0010059098615152252,0.11264651787653215,2.0,12.0
9.948618958005682,0.054961679135014666,0.0008309417340319446,0.0902969340721415,2.0,48.0
10.049966083024628,0.0480238226053724,0.0007766273550097865,0.08335907754249923,2.0,48.0
10.135861583054066,0.049922857758004785,0.0007914943264750779,0.08525811269513162,2.0,45.0
10.236976041109301,0.048834639386987816,0.000782974994198638,0.08416989432411465,2.0,54.0
10.312126625096425,0.04998707052645773,0.0007919970288052449,0.08532232546358456,2.0,42.0
10.362261208007112,0.054901795480598564,0.0008304729230253618,0.0902370504177254,2.0,21.0
10.41088070801925,0.05754241055367945,0.0008511454992480261,0.09287766549080628,2.0,30.0
10.464436000096612,0.050653870893288364,0.0007972172070694415,0.0859891258304152,2.0,24.0
10.526502250111662,0.04128701884986245,0.0007238869573075106,0.07662227378698928,1.0,36.0
10.586491083027795,0.03594939290418629,0.0006821002992160226,0.07128464784131312,1.0,15.0
10.654109416063875,0.038568437012065346,0.0007026040028805933,0.07390369194919218,1.0,51.0
10.708176250103861,0.03454357642276876,0.0006710945874546054,0.06987883135989559,1.0,27.0
10.741645666072145,0.03454087958036445,0.0006710734746916238,0.06987613451749128,1.0,18.0
10.797181875095703,0.03445686337639137,0.0006704157372582969,0.0697921183135182,1.0,12.0
10.872011000057682,0.026385947023779034,0.0006072309758036632,0.061721201960905865,1.0,51.0
10.92016425007023,0.021968578428393344,0.0005726487339908987,0.057303833365520175,1.0,30.0
10.974071458098479,0.023701612426586714,0.0005862161326584831,0.059036867363713545,1.0,21.0
11.068298791069537,0.023583950166476568,0.0005852949904346679,0.0589192051036034,1.0,51.0
11.146471208077855,0.021304235725016628,0.0005674477960300688,0.05663949066214346,1.0,39.0
11.219348125043325,0.023585133955889473,0.0005853042579637065,0.058920388893016304,1.0,39.0
11.265474791056477,0.026620791270851436,0.0006090695003381741,0.06195604620797827,1.0,24.0
11.345841750036925,0.028445177378988565,0.0006233520670267114,0.0637804323161154,1.0,42.0
11.425219583092257,0.033073364097609054,0.0006595847401219898,0.06840861903473588,1.0,39.0
11.472295500105247,0.0385688582585797,0.0007026073006920635,0.07390411319570653,1.0,24.0
11.533033625106327,0.040760995541074374,0.0007197688800244281,0.0760962504782012,1.0,33.0
11.611700916080736,0.04209790849697205,0.0007302351669382632,0.07743316343409888,1.0,21.0
11.690421750070527,0.04548005057368962,0.0007567129336485959,0.08081530551081645,2.0,54.0
11.738811041112058,0.053241715192181086,0.0008174766568721081,0.08857697012930792,2.0,30.0
11.791953791049309,0.06100853685666441,0.000878280753047906,0.09634379179379124,2.0,21.0
11.853096416103654,0.06375070122088114,0.00089974832793689,0.09908595615800797,2.0,39.0
11.949478916008957,0.06725253077410931,0.0009271630916773037,0.10258778571123614,2.0,42.0
12.0198161250446,0.06985067555567293,0.0009475031808413505,0.10518593049279976,2.0,24.0
12.080008708056994,0.06910685238025355,0.0009416800143197337,0.10444210731738038,2.0,45.0
12.138242666027509,0.06584414177439317,0.0009161372404487018,0.10117939671152,2.0,30.0
12.202911875094287,0.06382636877502752,0.0009003407063174499,0.09916162371215435,2.0,30.0
12.272791666095145,0.06976727907987262,0.0009468502950723271,0.10510253401699945,2.0,42.0
12.322638208046556,0.07532165939986028,0.000990333857559397,0.11065691433698711,2.0,12.0
12.38887704105582,0.07538710027548592,0.0009908461743689313,0.11072235521261276,2.0,45.0
12.448547458043322,0.07164842567436928,0.0009615772224299618,0.10698368061149612,2.0,30.0
12.493646000046283,0.07427926295370496,0.0009821732512646528,0.10961451789083179,2.0,27.0
12.571957583073527,0.08137587823301928,0.0010377305044895174,0.11671113317014611,2.0,39.0
12.626512666000053,0.08485472860611468,0.0010649653711833408,0.12018998354324151,2.0,18.0
12.674484208109789,0.07972174398951307,0.0010247807881222982,0.1150569989266399,2.0,33.0
12.724743333063088,0.08078947021236307,0.0010331396935727058,0.1161247251494899,2.0,18.0
12.780288416077383,0.09830031380043297,0.0011702267883514149,0.1336355687375598,2.0,36.0
12.83256562508177,0.10529464428130111,0.001224983284845829,0.14062989921842795,2.0,18.0
12.88565379101783,0.10042772932402344,0.0011868816806214159,0.13576298426115027,2.0,36.0
12.937999458052218,0.09940384348535497,0.0011788659882704345,0.1347390984224818,2.0,15.0
12.990066458005458,0.11250214096647154,0.0012814085950387855,0.14783739590359837,2.0,39.0
13.033305958029814,0.11990417007761861,0.0013393568407193024,0.15523942501474544,2.0,12.0
13.111979125067592,0.10939743040935235,0.0012571027557304938,0.14473268534647918,2.0,51.0
13.186117500066757,0.1080931513107545,0.0012468919494087933,0.14342840624788133,2.0,39.0
13.221410500002094,0.11828249341253266,0.0013266612249102207,0.1536177483496595,2.0,15.0
13.280285708024167,0.1252532497865904,0.0013812331668571402,0.16058850472371722,2.0,30.0
13.346207208000124,0.11306675554810594,0.001285828791717299,0.14840201048523277,2.0,24.0
13.415899833082221,0.10331952062075447,0.001209520639480331,0.1386547755578813,2.0,45.0
13.483916000113823,0.10566822876943788,0.0012279079647377759,0.1410034837065647,2.0,36.0
13.568531083059497,0.10653028745473442,0.0012346567612821393,0.14186554239186125,2.0,45.0
13.63708354101982,0.09279570568907819,0.0011271328774221288,0.12813096062620502,2.0,33.0
13.681657041073777,0.08033297992595644,0.0010295659692776168,0.11566823486308327,2.0,24.0
13.754014333011582,0.08566904834627227,0.0010713404339744454,0.1210043032833991,2.0,24.0
13.842023250064813,0.08315379648474304,0.0010516492883937323,0.11848905142186987,2.0,54.0
13.926544791087508,0.07791945939626459,0.001010671247504781,0.11325471433339142,2.0,48.0
13.989581791101955,0.07026304390320234,0.0009507314878305134,0.10559829884032917,2.0,33.0
14.045526958070695,0.06488098078089448,0.0009085969445321266,0.10021623571802131,2.0,24.0
14.114524833043106,0.05918540954400331,0.0008640080410881748,0.09452066448113014,2.0,39.0
14.2076048750896,0.05685846802348214,0.0008457911201749227,0.09219372296060897,2.0,42.0
14.254834166029468,0.05283602413913625,0.000814300624400576,0.08817127907626308,2.0,24.0
14.305027083028108,0.04791122165145546,0.000775745836220349,0.0832464765885823,2.0,33.0
14.42391962511465,0.05158271393763145,0.0008044888381484351,0.08691796887475828,2.0,63.0
14.483933333074674,0.048593179457723304,0.0007810846774904871,0.08392843439485013,2.0,27.0
14.611702208057977,0.045870539191073464,0.0007597699508523688,0.0812057941282003,2.0,66.0
14.72204150003381,0.0535265690637214,0.0008197066916211212,0.08886182400084823,2.0,48.0
14.770965250092559,0.055153671388882275,0.0008324447832808487,0.0904889263260091,2.0,24.0
14.84910612506792,0.05397185090539183,0.0008231926683946161,0.08930710584251866,2.0,48.0
14.918623041012324,0.06617940081823043,0.0009187618820364577,0.10151465575535726,2.0,39.0
14.974457916105166,0.07343505023442998,0.0009755641653871746,0.10877030517155681,2.0,18.0
15.03692837501876,0.07239105034423779,0.0009673910062143496,0.10772630528136462,2.0,42.0
15.094205458066426,0.07498131799281527,0.0009876694276882692,0.1103165729299421,2.0,12.0
15.164264040999115,0.07075682386719563,0.0009545971417256743,0.10609207880432246,2.0,51.0
15.233028458082117,0.07035022042475944,0.0009514139664337326,0.10568547536188627,2.0,33.0
15.281260458054021,0.07258551535736577,0.0009689134139471204,0.1079207702944926,2.0,18.0
15.32333591603674,0.06319360612941557,0.000895386999071128,0.0985288610665424,2.0,30.0
15.40651554102078,0.057452619169657854,0.0008504425496779627,0.09278787410678468,2.0,24.0
15.49674704100471,0.05485832476726181,0.0008301326039670983,0.09019357970438864,2.0,51.0
15.56895466602873,0.049186706693132104,0.0007857312225849601,0.08452196163025893,2.0,54.0
15.637498041032813,0.040301125863311665,0.0007161686994971884,0.0756363808004385,1.0,36.0
15.691701958072372,0.039578158777453104,0.0007105088089886292,0.07491341371457994,1.0,18.0
15.75813279103022,0.04281408604935154,0.000735841904244073,0.07814934098647837,1.0,39.0
15.835849666036665,0.06087320448029454,0.0008772212768317696,0.09620845941742137,2.0,42.0
15.898187750019133,0.06868633700959634,0.000938387926752207,0.10402159194672317,2.0,24.0
15.980093000107445,0.06080536722703998,0.0008766901995070443,0.09614062216416681,2.0,48.0
16.030995583045296,0.061487150323946194,0.0008820276730304661,0.09682240526107302,2.0,24.0
16.09275441605132,0.07947144041869533,0.001022821237220963,0.11480669535582216,2.0,33.0
16.153513458091766,0.08816729651680823,0.0010908984628045543,0.12350255145393506,2.0,33.0
16.241109125083312,0.08203663921814416,0.0010429034022621639,0.117371894155271,2.0,45.0
16.29388491611462,0.08499359458438942,0.0010660525108993426,0.12032884952151625,2.0,24.0
16.353681416017935,0.10013954419865359,0.001184625566494378,0.13547479913578042,2.0,30.0
16.394226416014135,0.10651983696510983,0.0012345749475617188,0.14185509190223666,2.0,24.0
16.44233100011479,0.0891398623303117,0.0010985123862105699,0.12447511726743853,2.0,27.0
16.493672291049734,0.07751290865908762,0.0010074884848263626,0.11284816359621445,2.0,24.0
16.567807666026056,0.08040838977552776,0.0010301563301670532,0.1157436447126546,2.0,33.0
16.6508871660335,0.09169210390398216,0.0011184931130526676,0.127027358841109,2.0,48.0
16.742468625074252,0.07926727750737608,0.0010212229075783302,0.11460253244450291,2.0,45.0
16.793340583099052,0.07203992343332977,0.0009646421398977206,0.1073751783704566,2.0,24.0
16.86989108310081,0.09107056973018837,0.001113627310113903,0.1264058246673152,2.0,45.0
16.93359308305662,0.10706267291567889,0.0012388246459289435,0.14239792785280572,2.0,15.0
16.986830916022882,0.09916741767138074,0.0011770150821273117,0.13450267260850757,2.0,45.0
17.05523916601669,0.09636209929153775,0.001155053093563608,0.13169735422866458,2.0,33.0
17.116198833100498,0.11017469554332246,0.0012631877292243658,0.1455099504804493,2.0,27.0
17.228789708111435,0.11948845134449124,0.0013361023045752904,0.15482370628161807,2.0,54.0
17.309251583064906,0.1339422923632494,0.0014492570514433875,0.16927754730037622,2.0,51.0
17.405468375072815,0.127130923603135,0.001395932906887228,0.16246617854026182,2.0,48.0
17.473719666013494,0.12355303297708164,0.0013679226840276168,0.15888828791420848,2.0,36.0
17.534694083034992,0.13007138400063967,0.0014189528814063535,0.1654066389377665,2.0,21.0
17.59431220800616,0.12079850532410502,0.0013463583206926918,0.15613376026123185,2.0,39.0
17.644328583031893,0.10512625442677659,0.0012236650116380944,0.14046150936390342,2.0,15.0
17.71689725003671,0.10028124378583894,0.001185734889676947,0.13561649872296577,2.0,45.0
17.768746958114207,0.09686782936854363,0.0011590123012768325,0.13220308430567046,2.0,27.0
17.84475208306685,0.08212956816306585,0.0010436309148469285,0.11746482310019268,2.0,33.0
17.92228962504305,0.0735058021987309,0.0009761180611025421,0.10884105713585773,2.0,48.0
17.988528125104494,0.06433488949027015,0.0009043217610928405,0.09967014442739698,2.0,33.0
18.044515458052047,0.05788253018471619,0.0008538081929019058,0.09321778512184302,2.0,24.0
18.094640708062798,0.054426760452292486,0.0008267540175585248,0.08976201538941932,2.0,30.0
18.215001083095558,0.052446984848657854,0.0008112549535385056,0.08778223978578469,2.0,63.0
18.27224866603501,0.04590923627875036,0.0007600728986400836,0.0812444912158772,2.0,33.0
18.335318083059974,0.03891598821641157,0.0007053248760727407,0.0742512431535384,1.0,27.0
18.431133250007406,0.03439523847810576,0.0006699332945804488,0.06973049341523259,1.0,51.0
18.51105875009671,0.0335609151816777,0.0006634016300013966,0.06889617011880453,1.0,39.0
18.60923104104586,0.02863594105796713,0.0006248454981346385,0.06397119599509396,1.0,45.0
18.656953958095983,0.024280744984697518,0.000590749986180952,0.05961599992182435,1.0,24.0
18.696027916041203,0.018318676693624428,0.0005440747579553791,0.05365393163075126,1.0,27.0
18.758721916005015,0.015859441737176815,0.0005248221517709841,0.051194696674303646,1.0,27.0
18.825209416099824,0.014333004141503111,0.0005128721338121423,0.04966825907862994,1.0,39.0
18.889087708084844,0.009355928509713958,0.0004739081150072043,0.04469118344684079,1.0,33.0
18.93018850008957,0.0074071520268103805,0.00045865173372147737,0.04274240696393721,1.0,24.0
18.993730166112073,0.010128044021661425,0.0004799527736687989,0.045463298958788256,1.0,12.0
19.052839791052975,0.011556511664248093,0.0004911358145156152,0.046891766601374923,1.0,51.0
19.12416208302602,0.007758566376175717,0.0004614028503067951,0.04309382131330255,1.0,33.0
19.207710750051774,0.011046447226472252,0.0004871426744037211,0.04638170216359908,1.0,45.0
19.265341208083555,0.015666294627307904,0.000523310061503964,0.051001549564434735,1.0,24.0
19.30607912503183,0.018240582541007196,0.0005434633824698031,0.05357583747813403,1.0,24.0
19.37425354111474,0.02124165329575995,0.0005669578571320458,0.05657690823288678,1.0,30.0
19.45882545807399,0.025927408220578596,0.0006036412142905811,0.06126266315770543,1.0,48.0
19.544684416032396,0.02939075549666971,0.0006307547119299839,0.06472601043379654,1.0,45.0
19.599576291046105,0.029543575146367226,0.0006319510907164637,0.06487883008349406,1.0,12.0
19.6454311250709,0.027837187855811074,0.0006185923010583214,0.0631724427929379,1.0,33.0
19.694669541087933,0.030187332183096674,0.0006369908697233824,0.0655225871202235,1.0,15.0
19.754530041012913,0.030158136089956225,0.0006367623023464092,0.06549339102708306,1.0,48.0
19.818765291012824,0.026717809778803586,0.0006098290288741943,0.06205306471593042,1.0,30.0
19.865531541057862,0.02544161375694174,0.000599838076460892,0.06077686869406857,1.0,27.0
19.925975333084352,0.027030092308558497,0.0006122737942870618,0.06236534724568533,1.0,30.0
19.99929670803249,0.02587499080843802,0.0006032308542351086,0.06121024574556485,1.0,24.0
20.06992966600228,0.02126813512824998,0.0005671651753838602,0.05660339006537681,1.0,45.0
20.13061525009107,0.017263051954337687,0.0005358105913572637,0.05259830689146452,1.0,36.0
20.20230895804707,0.018252383613585055,0.0005435557694954101,0.053587638550711886,1.0,27.0
20.27252395800315,0.017076854906145286,0.0005343529110196666,0.05241210984327212,1.0,48.0
20.332985041080974,0.01288630266441372,0.0005015463457934903,0.04822155760154055,1.0,24.0
20.38122291606851,0.011972442372240426,0.0004943920101466907,0.04730769730936726,1.0,30.0
20.450778625090607,0.01510350030817649,0.0005189041151096822,0.05043875524530332,1.0,33.0
20.544092291034758,0.02342959729975739,0.000584086608556155,0.05876485223688422,1.0,21.0
20.64171150000766,0.020774206425729663,0.0005632983570597871,0.056109461362856494,1.0,78.0
20.739327916060574,0.026777007178341583,0.0006102924673990319,0.062112262115468414,1.0,51.0
20.81068158301059,0.04222177087057319,0.0007312048479741297,0.07755702580770002,1.0,30.0
20.870039083063602,0.0469060933551672,0.0007678769909916756,0.08224134829229403,2.0,36.0
20.947053958079778,0.045379392479328165,0.0007559249118921014,0.080714647416455,2.0,42.0
21.027616916107945,0.053799470295532587,0.000821843152771172,0.08913472523265942,2.0,24.0
21.104866833076812,0.05973494258166444,0.0008683101689233643,0.09507019751879127,2.0,54.0
21.177836125018075,0.060101509573332046,0.000871179910959306,0.09543676451045888,2.0,36.0
21.238620291114785,0.05822896740172856,0.0008565203450243657,0.09356422233885539,2.0,18.0
21.29121937509626,0.04979613054636241,0.0007905022174892324,0.08513138548348924,2.0,42.0
21.351753500057384,0.04804179821067335,0.0007767680805833548,0.08337705314780018,2.0,27.0
21.42996587511152,0.04093447317666568,0.0007211269839303128,0.07626972811379251,1.0,30.0
21.487165166065097,0.03353748445377697,0.0006632181979239923,0.0688727393909038,1.0,42.0
21.56661633308977,0.030196862216887804,0.00063706547747366,0.06553211715401464,1.0,36.0
21.625763791031204,0.027995222023733154,0.0006198295027298028,0.06333047696085999,1.0,30.0
21.67818041611463,0.022357084850553884,0.0005756902331881815,0.057692339787680715,1.0,27.0
21.726397291058674,0.02391611201555912,0.0005878953850220579,0.05925136695268595,1.0,21.0
21.80465304106474,0.026510495445929802,0.0006082060277059915,0.06184575038305663,1.0,45.0
21.885752625064924,0.026198415625260436,0.0006057628492412046,0.06153367056238727,1.0,45.0
21.950275041046552,0.02862832870933138,0.0006247859033610533,0.06396358364645821,1.0,21.0
22.0046617500484,0.032347639533109665,0.0006539032621477051,0.0676828944702365,1.0,39.0
